Submit_ID,Brand_Reg,Model_No,SoldIn,screensize,Screen_Tech,Avg_mode_power,Energy,Availability Status,Star2,Screen_Size2
160543,TOSHIBA,50C350NP,"Australia,New Zealand",125.731,LCD (LED),61.1,254,Available,5.5,126
160542,TOSHIBA,43C350NP,"Australia,New Zealand",107.954,LCD (LED),59.91,242,Available,4.5,108
160504,JVC,LT-32ND35AS,Australia,80.039,LCD (LED),36.9,145,Available,4.5,80
160490,KOGAN,KAQL65MQ9T*,"Australia,Fiji,New Zealand",165.513,LCD (LED),136.1,532,Available,4.5,166
160391,KOGAN,KALED43R95T*,"Australia,Fiji,New Zealand",107.863,LCD (LED),52.9,214,Available,5,108
160387,KOGAN,KALED40R95T*,"Australia,Fiji,New Zealand",100.305,LCD (LED),36.5,148,Available,6,100
160385,SAMSUNG ELECTRONICS,QA50LS01DAS,"Australia,Fiji,New Zealand",125.727,LCD (LED),93,343,Available,4,126
160381,KOGAN,KALED32R95T*,"Australia,Fiji,New Zealand",79.967,LCD (LED),22.9,104,Available,6,80
160336,KOGAN,KALED55R95T*,"Australia,Fiji,New Zealand",138.711,LCD (LED),70.8,302,Available,5.5,139
160335,KOGAN,KALED75R95T*,"Australia,Fiji,New Zealand",189.306,LCD (LED),109.4,488,Available,6,189
160334,KOGAN,KALED65R95T*,"Australia,Fiji,New Zealand",163.829,LCD (LED),94.2,371,Available,6,164
160333,KOGAN,KALED50R95T*,"Australia,Fiji,New Zealand",125.725,LCD (LED),66.8,284,Available,5,126
160319,LG,32LT340CBTB,"Australia,New Zealand",80.043,LCD (LED),25.5,95,Available,6,80
160314,SYLVOX,RT27R2KECA,"Australia,New Zealand",68.642,LCD,15.3,59,Available,7,69
160282,TECO,LED32AHSRC,"Australia,Fiji,New Zealand",80.054,LCD (LED),26.3,105,Available,6,80
160274,SAMSUNG ELECTRONICS,QA65LS01DA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),126,463,Available,5,164
160267,SAMSUNG ELECTRONICS,QA55LS01DA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),89,328,Available,5,139
160266,SAMSUNG ELECTRONICS,QA43LS01DA*,"Australia,Fiji,New Zealand",107.987,LCD (LED),79,291,Available,3.5,108
160257,TECO,LED24AHSRC,"Australia,Fiji,New Zealand",59.774,LCD (LED),16.2,67,Available,6,60
160194,SAMSUNG ELECTRONICS,BE85D-H,"Australia,Fiji,New Zealand",214.783,LCD (LED),143,525,Available,6,215
160180,BLAUPUNKT,BP70WOS3,"Australia,Fiji,New Zealand",176.538,LCD (LED),128.9,550,Available,4.5,177
160179,BLAUPUNKT,BP50WOS3,"Australia,Fiji,New Zealand",125.731,LCD (LED),94.37,400,Available,3,126
160155,SAMSUNG ELECTRONICS,BE75D-H,"Australia,Fiji,New Zealand",189.338,LCD (LED),137,503,Available,5.5,189
160154,SAMSUNG ELECTRONICS,BE65D-H,"Australia,Fiji,New Zealand",163.897,LCD (LED),114,419,Available,5,164
160153,SAMSUNG ELECTRONICS,BE55D-H,"Australia,Fiji,New Zealand",138.783,LCD (LED),79,291,Available,5.5,139
160152,SAMSUNG ELECTRONICS,BE50D-H,"Australia,Fiji,New Zealand",125.727,LCD (LED),71,262,Available,5,126
160151,SAMSUNG ELECTRONICS,BE43D-H,"Australia,Fiji,New Zealand",107.987,LCD (LED),68,251,Available,4,108
160148,CHIQ,U65G7PG,"Australia,Fiji,New Zealand",163.829,LCD (LED),90.1,404,Available,5.5,164
160117,THOMSON,STVLED43FHD-W,"Australia,Fiji,New Zealand",107.95,LCD (LED),49.14,194,Available,5.5,108
160114,JVC,LT-50N7145AE,Australia,125.638,LCD (LED),47.5,210,Available,6,126
160109,AIWA,AWS650W,Australia,163.896,LCD (LED),115.94,468,Available,4.5,164
160104,KOGAN,KAQL50W94QF,"Australia,Fiji,New Zealand",125.731,LCD (LED),101.23,398,Available,3.5,126
160103,KOGAN,KAQL75W94QF,"Australia,Fiji,New Zealand",189.34,LCD (LED),187.1,690,Available,4,189
160102,KOGAN,KAQL65W94QF,"Australia,Fiji,New Zealand",163.881,LCD (LED),150.64,560,Available,4,164
160101,KOGAN,KAQL55W94QF,"Australia,Fiji,New Zealand",138.783,LCD (LED),111.7,427,Available,4,139
160051,BAUHN,ATV60UHDW-0824,Australia,152.663,LCD,81.288,299,Available,6,153
160040,BLAUPUNKT,BP650USG9800,"Australia,Fiji,New Zealand",163.132,LCD,94.65,358,Available,6,163
160039,BLAUPUNKT,BP24WOSDVD,"Australia,Fiji,New Zealand",60.47,LCD,28.7,107,Available,4,60
160037,BLAUPUNKT,BP2400HDV7100,Australia,60.47,LCD,25.3,94,Available,4.5,60
160009,YOKOHAMA,YTV240Z,Australia,59.774,LCD (LED),20.24,76,Available,5.5,60
159967,LG,75UT90506LB,"Australia,New Zealand",189.275,LCD (LED),126,462,Available,6,189
159966,LG,65UT90506LB,"Australia,New Zealand",163.897,LCD (LED),114,419,Available,5,164
159965,LG,55UT90506LB,"Australia,New Zealand",138.783,LCD (LED),91,335,Available,5,139
159964,LG,50UT90506LB,"Australia,New Zealand",125.727,LCD (LED),68,251,Available,5.5,126
159963,LG,43UT90506LB,"Australia,New Zealand",107.987,LCD (LED),67,247,Available,4,108
159962,LG,43UR761H0TA,"Australia,New Zealand",107.987,LCD (LED),67,247,Available,4,108
159961,TCL,98C655,"Australia,Fiji,New Zealand",247.604,LCD (LED),226,909,Available,5.5,248
159933,SONY,K-77XR80,"Australia,New Zealand",194.726,OLED,152.2,562,Available,5.5,195
159921,TCL,98C755,"Australia,Fiji,New Zealand",247.604,LCD (LED),197.4,890,Available,5.5,248
159920,TCL,85C755,"Australia,Fiji,New Zealand",214.783,LCD (LED),148.2,660,Available,5.5,215
159919,TCL,75C755,"Australia,Fiji,New Zealand",189.306,LCD (LED),134.6,550,Available,5,189
159918,TCL,65C755,"Australia,Fiji,New Zealand",163.829,LCD (LED),105.7,440,Available,5,164
159916,TCL,55C755,"Australia,Fiji,New Zealand",138.711,LCD (LED),89.1,381,Available,4.5,139
159914,TCL,50C755,"Australia,Fiji,New Zealand",125.638,LCD (LED),91.4,390,Available,3.5,126
159906,LG,OLED97M46LA,"Australia,New Zealand",245.145,OLED,244,893,Available,5.5,245
159905,LG,OLED97M4PSA,"Australia,New Zealand",245.145,OLED,244,893,Available,5.5,245
159904,LG,OLED97G4PSA,"Australia,New Zealand",245.145,OLED,219,802,Available,6,245
159903,LG,OLED83M46LA,"Australia,New Zealand",209.585,OLED,242,886,Available,4,210
159902,LG,OLED77M46LA,"Australia,New Zealand",194.738,OLED,220,806,Available,4,195
159901,LG,OLED65M46LA,"Australia,New Zealand",163.896,OLED,172,630,Available,3.5,164
159898,SONY,K-65XR80,"Australia,New Zealand",163.878,OLED,117.9,437,Available,5,164
159896,SONY,K-55XR80,"Australia,New Zealand",138.798,OLED,100,372,Available,4.5,139
159864,SAMSUNG ELECTRONICS,QA83S90DAE,"Australia,Fiji,New Zealand",209.585,LCD (LED),217,795,Available,4.5,210
159858,SAMSUNG ELECTRONICS,QA77S90DAE,"Australia,Fiji,New Zealand",194.738,LCD (LED),175,642,Available,5,195
159857,LG,98QNED#####,"Australia,Fiji,New Zealand",247.695,LCD (LED),245.5,999,Available,5,248
159853,FFALCON,FF75U64,"Australia,Fiji,New Zealand",189.306,LCD (LED),111.2,460,Available,6,189
159851,FFALCON,FF65U64,"Australia,Fiji,New Zealand",163.829,LCD (LED),77.6,350,Available,6,164
159850,FFALCON,FF55U64,"Australia,Fiji,New Zealand",138.711,LCD (LED),58.4,240,Available,6,139
159849,FFALCON,FF50U64,"Australia,Fiji,New Zealand",125.638,LCD (LED),49.2,200,Available,6,126
159848,FFALCON,FF43U64,"Australia,Fiji,New Zealand",107.95,LCD (LED),41.8,170,Available,6,108
159846,TCL,98C855,"Australia,Fiji,New Zealand",247.604,LCD (LED),191.2,853,Available,5.5,248
159833,TCL,85C855,"Australia,Fiji,New Zealand",214.783,LCD (LED),212.4,940,Available,4,215
159832,TCL,75C855,"Australia,Fiji,New Zealand",189.306,LCD (LED),208.1,925,Available,3,189
159830,TCL,65C855,"Australia,Fiji,New Zealand",163.829,LCD (LED),176.1,716,Available,3,164
159829,TCL,85C655,"Australia,Fiji,New Zealand",214.783,LCD (LED),191,840,Available,4.5,215
159828,TCL,75C655,"Australia,Fiji,New Zealand",189.306,LCD (LED),122,515,Available,5.5,189
159827,TCL,65C655,"Australia,Fiji,New Zealand",163.829,LCD (LED),106.6,440,Available,5,164
159820,TCL,55C655,"Australia,Fiji,New Zealand",138.711,LCD (LED),86.9,367,Available,4.5,139
159811,TCL,50C655,"Australia,Fiji,New Zealand",125.638,LCD (LED),58.4,300,Available,4.5,126
159804,LINSAR,LS40FHDNF23,"Australia,Fiji,New Zealand",100.332,LCD (LED),38.946,144,Available,6,100
159792,TCL,43C655,"Australia,Fiji,New Zealand",107.95,LCD (LED),58.2,240,Available,4.5,108
159790,EKO,K650UGT2,"Australia,Fiji,New Zealand",163.896,LCD (LED),132.27,511,Available,4.5,164
159778,KOGAN,KAQL43XQ98GSVC,"Australia,Fiji,New Zealand",107.95,LCD (LED),87.66,338,Available,3,108
159751,EKO,K500UGT,"Australia,Fiji,New Zealand",125.725,LCD,96.56,376,Available,3.5,126
159742,SAMSUNG ELECTRONICS,UA98DU9000*,"Australia,Fiji,New Zealand",247.688,LCD (LED),332,1215,Available,4,248
159741,KOGAN,KAQL70W94QF,"Australia,Fiji,New Zealand",176.538,LCD (LED),142.43,538,Available,5,177
159710,AIWA,AWS650G,Australia,163.829,LCD,90.1,404,Available,5.5,164
159706,AIWA,AWS400G,Australia,100.305,LCD,46.8,189,Available,5,100
159666,TECO,LED43AUSRC,"Australia,Fiji,New Zealand",107.95,LCD (LED),52.9,214,Available,5,108
159665,TECO,LED58AUSRC,"Australia,Fiji,New Zealand",146.039,LCD (LED),86.5,349,Available,5,146
159584,KOGAN,KAQL75XQ98GST*,"Australia,Fiji,New Zealand",189.306,LCD (LED),172.1,681,Available,4.5,189
159579,KOGAN,KAQL85XQ98GST*,"Australia,Fiji,New Zealand",214.783,LCD (LED),250.7,974,Available,4,215
159538,LG,OLED97G46LA,"Australia,New Zealand",245.145,OLED,219,802,Available,6,245
159537,LG,55LX1TPSA,"Australia,New Zealand",138.783,OLED,100,368,Available,4.5,139
159535,LG,55LX1T6LA,"Australia,New Zealand",138.783,OLED,100,368,Available,4.5,139
159529,EKO,K700UGT2,"Australia,Fiji,New Zealand",176.539,LCD,161.454,592,Available,4.5,177
159526,EKO,K750UGT2,"Australia,Fiji,New Zealand",189.306,LCD,204.81,811,Available,3.5,189
159510,SAMSUNG ELECTRONICS,QA48S90DAE,"Australia,Fiji,New Zealand",120.712,LCD (LED),80,295,Available,4.5,121
159494,BLAUPUNKT,BP3200HDV8100,"Australia,Fiji,New Zealand",80.039,LCD (LED),35.8,133,Available,4.5,80
159490,KOGAN,*32*,"Australia,Fiji,New Zealand",80.039,LCD,35.2,131,Available,5,80
159420,EKO,K650UGT,"Australia,New Zealand",163.896,LCD (LED),143.934,554,Available,4,164
159406,CHIQ,U85F8TG,"Australia,Fiji,New Zealand",214.783,LCD (LED),248.9,974,Available,4,215
159389,S VISION,SVU550WOS,"Australia,Fiji,New Zealand",140.219,LCD (LED),103.3,379,Available,4.5,140
159338,KOGAN,*24*,"Australia,Fiji,New Zealand",59.824,LCD,22.1,83,Available,5,60
159333,SAMSUNG ELECTRONICS,QA50QE1DAS,"Australia,Fiji,New Zealand",125.727,LCD (LED),73,270,Available,5,126
159326,KOGAN,*24*,"Australia,Fiji,New Zealand",59.824,LCD,25.3,94,Available,4.5,60
159321,SAMSUNG ELECTRONICS,UA75DU8*00*,"Australia,Fiji,New Zealand",189.338,LCD (LED),163,598,Available,5,189
159318,SONY,K-75XR90,"Australia,New Zealand",189.306,LCD (LED),238.4,878,Available,3,189
159315,SONY,K-85XR90,"Australia,New Zealand",214.783,LCD (LED),272.5,1002,Available,3.5,215
159305,EKO,K42FSW3,"Australia,Fiji,New Zealand",105.422,LCD,53.12,205,Available,5,105
159290,SAMSUNG ELECTRONICS,QA85QN900D*,"Australia,Fiji,New Zealand",214.783,LCD (LED),338,1237,Available,2.5,215
159289,SONY,K-85S30,"Australia,New Zealand",214.783,LCD (LED),229.8,845,Available,4.5,215
159288,SAMSUNG ELECTRONICS,QA65QN87DA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),130,478,Available,4.5,164
159287,SONY,K-75S30,"Australia,New Zealand",189.306,LCD (LED),179.2,660,Available,4.5,189
159286,SAMSUNG ELECTRONICS,QA55QN80DA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),109,401,Available,4,139
159275,KOGAN,KAQL85W94QA,"Australia,Fiji,New Zealand",214.783,LCD (LED),292.93,1090,Available,3.5,215
159237,BAUHN,ATV50UHDW-0424,"Australia,Fiji,New Zealand",127.259,LCD (LED),57.06,210,Available,6,127
159235,HISENSE,55U7N series,"Australia,New Zealand",138.783,LCD (LED),91.26,381,Available,4.5,139
159234,HISENSE,65U7N series,"Australia,New Zealand",163.829,LCD (LED),110.54,464,Available,5,164
159233,HISENSE,75U7N series,"Australia,New Zealand",189.34,LCD (LED),156.29,659,Available,4.5,189
159232,SAMSUNG ELECTRONICS,UA75DU7*00*,"Australia,Fiji,New Zealand",189.338,LCD (LED),137,503,Available,5.5,189
159231,SAMSUNG ELECTRONICS,UA85DU7*00*,"Australia,Fiji,New Zealand",214.783,LCD (LED),143,525,Available,6,215
159230,SAMSUNG ELECTRONICS,UA65DU7*00*,"Australia,Fiji,New Zealand",163.897,LCD (LED),114,419,Available,5,164
159229,SAMSUNG ELECTRONICS,QA85QE1DAS,"Australia,Fiji,New Zealand",214.783,LCD (LED),172,631,Available,5.5,215
159228,SAMSUNG ELECTRONICS,QA75QE1DA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),124,456,Available,6,189
159188,Q.BELL,QT50WX8A,"Australia,Fiji,New Zealand",125.743,LCD (LED),83.3,317,Available,4.5,126
159179,AIWA,AW240DVD,Australia,59.824,LCD,24.2,91,Available,4.5,60
159173,TECO,LED65AUSRC,"Australia,Fiji,New Zealand",163.829,LCD (LED),94,404,Available,5.5,164
159165,DYNALINK,S 8866,"Australia,Fiji,New Zealand",59.823,LCD,19.8,76,Available,5.5,60
159164,SAMSUNG ELECTRONICS,QA85QN85DB*,"Australia,Fiji,New Zealand",214.783,LCD (LED),215,788,Available,4.5,215
159160,SAMSUNG ELECTRONICS,QA75QN85DB*,"Australia,Fiji,New Zealand",189.338,LCD (LED),178,653,Available,4.5,189
159153,SONY,K-55S30,"Australia,New Zealand",138.798,LCD (LED),119,440,Available,3.5,139
159152,SONY,K-65S30,"Australia,New Zealand",163.878,LCD (LED),140,517,Available,4.5,164
159148,BAUHN,ATV32HDW-0624,"Australia,Fiji,New Zealand",80.043,LCD (LED),27.2,101,Available,6,80
159131,SAMSUNG ELECTRONICS,QA75QN87DA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),144,529,Available,5.5,189
159127,SAMSUNG ELECTRONICS,QA85QN87DA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),192,704,Available,5,215
159113,LG,OLED83C46LA,"Australia,New Zealand",209.585,OLED,193,707,Available,5,210
159112,LG,OLED83C4PSA,"Australia,New Zealand",209.585,OLED,193,707,Available,5,210
159111,LG,86QNED81TSA,"Australia,New Zealand",217.427,LCD (LED),154,565,Available,6,217
159109,LG,86QNED80T6A,"Australia,New Zealand",217.427,LCD (LED),154,565,Available,6,217
159106,LG,86NANO81TSA,"Australia,New Zealand",217.427,LCD (LED),250,915,Available,4,217
159102,LG,75NANO81TSA,"Australia,New Zealand",189.275,LCD (LED),181,663,Available,4.5,189
159098,LG,65NANO81TSA,"Australia,New Zealand",163.897,LCD (LED),144,528,Available,4,164
159095,LG,55NANO81TSA,"Australia,New Zealand",138.783,LCD (LED),112,411,Available,4,139
159093,LG,50NANO81TSA,"Australia,New Zealand",125.727,LCD (LED),90,331,Available,4,126
159090,LG,43NANO81TSA,"Australia,New Zealand",107.987,LCD (LED),70,258,Available,4,108
159076,SAMSUNG ELECTRONICS,QA85LS03DA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),220,806,Available,4.5,215
159075,SAMSUNG ELECTRONICS,QA65QN900D*,"Australia,Fiji,New Zealand",163.897,LCD (LED),260,952,Available,1.5,164
159059,SAMSUNG ELECTRONICS,UA50DU7*00*,"Australia,Fiji,New Zealand",125.727,LCD (LED),71,262,Available,5,126
159056,SAMSUNG ELECTRONICS,UA43DU7*00*,"Australia,Fiji,New Zealand",107.987,LCD (LED),68,251,Available,4,108
159054,SAMSUNG ELECTRONICS,QA75LS03DA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),190,697,Available,4,189
159052,SAMSUNG ELECTRONICS,QA65LS03DA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),154,565,Available,4,164
159051,SAMSUNG ELECTRONICS,QA55LS03DA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),119,437,Available,3.5,139
159044,SAMSUNG ELECTRONICS,QA50LS03DA*,"Australia,Fiji,New Zealand",125.727,LCD (LED),93,343,Available,4,126
159037,SAMSUNG ELECTRONICS,UA55DU7*00*,"Australia,Fiji,New Zealand",138.783,LCD (LED),79,291,Available,5.5,139
159036,SAMSUNG ELECTRONICS,QA55QN87DA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),109,401,Available,4,139
159034,SAMSUNG ELECTRONICS,QA55QN85DB*,"Australia,Fiji,New Zealand",138.783,LCD (LED),112,412,Available,4,139
159010,SAMSUNG ELECTRONICS,QA75QN900D*,"Australia,Fiji,New Zealand",189.338,LCD (LED),286,1047,Available,2.5,189
159007,SAMSUNG ELECTRONICS,QA43LS03DA*,"Australia,Fiji,New Zealand",107.987,LCD (LED),92,339,Available,3,108
159006,SAMSUNG ELECTRONICS,QA65QE1DAW,"Australia,Fiji,New Zealand",163.897,LCD (LED),103,379,Available,5.5,164
159005,SAMSUNG ELECTRONICS,QA55QE1DAS,"Australia,Fiji,New Zealand",138.783,LCD (LED),78,288,Available,5.5,139
158986,SAMSUNG ELECTRONICS,QA75Q70DA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),157,576,Available,5,189
158985,SAMSUNG ELECTRONICS,QA65Q70DA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),142,521,Available,4,164
158984,SAMSUNG ELECTRONICS,QA55Q70DA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),108,397,Available,4,139
158980,SAMSUNG ELECTRONICS,QA55S95DA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),110,405,Available,4,139
158976,SAMSUNG ELECTRONICS,QA65S95DA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),153,562,Available,4,164
158975,SAMSUNG ELECTRONICS,QA65S90DA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),146,536,Available,4,164
158974,SAMSUNG ELECTRONICS,QA50Q80DA*,"Australia,Fiji,New Zealand",125.727,LCD (LED),82,302,Available,4.5,126
158973,SAMSUNG ELECTRONICS,QA65Q80DA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),147,540,Available,4,164
158972,SAMSUNG ELECTRONICS,QA85Q80DA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),258,945,Available,4,215
158971,SAMSUNG ELECTRONICS,QA75Q80DA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),198,726,Available,4,189
158949,LG,75QNED91T6A,"Australia,New Zealand",189.275,LCD (LED),150,550,Available,5,189
158944,LG,75QNED86T6A,"Australia,New Zealand",189.275,LCD (LED),134,492,Available,5.5,189
158943,LG,OLED83G46LA,"Australia,New Zealand",209.584,OLED,217,795,Available,4.5,210
158942,LG,OLED77C46LA,"Australia,New Zealand",194.737,OLED,154,565,Available,5.5,195
158941,LG,OLED77B46LA,"Australia,New Zealand",194.737,OLED,143,524,Available,5.5,195
158940,TCL,85X925 PRO,"Australia,Fiji,New Zealand",214.783,LCD (LED),408.9,1645,Available,1.5,215
158939,LG,OLED65C46LA,"Australia,New Zealand",163.896,OLED,122,448,Available,5,164
158938,LG,86QNED91T6A,"Australia,New Zealand",217.427,LCD (LED),206,754,Available,5,217
158937,LG,86QNED86TSA,"Australia,New Zealand",217.427,LCD (LED),156,572,Available,6,217
158936,LG,86QNED86T6A,"Australia,New Zealand",217.427,LCD (LED),156,572,Available,6,217
158935,LG,65QNED91T6A,"Australia,New Zealand",163.896,LCD (LED),125,459,Available,5,164
158934,LG,65QNED86T6A,"Australia,New Zealand",163.896,LCD (LED),118,433,Available,5,164
158932,LG,50QNED86T6A,"Australia,New Zealand",125.727,LCD (LED),80,295,Available,4.5,126
158915,Q.BELL,QT32WY8A,"Australia,Fiji,New Zealand",80.039,LCD (LED),34.8,131,Available,5,80
158914,EKO,K32HSW2,"Australia,Fiji,New Zealand",80.039,LCD (LED),34.8,131,Available,5,80
158870,AKAI,AK7523S7WOS,"Australia,Fiji,New Zealand",189.344,LCD (LED),117.61,474,Available,6,189
158866,LG,OLED83G4PSA,"Australia,New Zealand",209.585,OLED,217,795,Available,4.5,210
158865,LG,OLED77C4PSA,"Australia,New Zealand",194.738,OLED,154,565,Available,5.5,195
158864,LG,OLED77B4PSA,"Australia,New Zealand",194.738,OLED,143,524,Available,5.5,195
158863,LG,OLED65C4PSA,"Australia,New Zealand",163.897,OLED,122,448,Available,5,164
158862,LG,OLED55B46LA,"Australia,New Zealand",138.783,OLED,92,338,Available,5,139
158861,LG,OLED55B4PSA,"Australia,New Zealand",138.783,OLED,92,338,Available,5,139
158860,LG,OLED48B46LA,"Australia,New Zealand",120.721,OLED,78,287,Available,4.5,121
158859,LG,86QNED91TSA,"Australia,New Zealand",217.425,LCD (LED),206,754,Available,5,217
158858,LG,75QNED91TSA,"Australia,New Zealand",189.275,LCD (LED),150,550,Available,5,189
158857,LG,75QNED86TSA,"Australia,New Zealand",189.275,LCD (LED),134,492,Available,5.5,189
158856,LG,65QNED91TSA,"Australia,New Zealand",163.897,LCD (LED),125,459,Available,5,164
158855,LG,65QNED86TSA,"Australia,New Zealand",163.897,LCD (LED),118,433,Available,5,164
158854,LG,50QNED86TSA,"Australia,New Zealand",125.727,LCD (LED),80,295,Available,4.5,126
158853,LG,86UT81006LA,"Australia,New Zealand",217.425,LCD (LED),212,776,Available,5,217
158852,LG,86UT80506LA,"Australia,New Zealand",217.425,LCD (LED),212,776,Available,5,217
158851,LG,86UT8050PSB,"Australia,New Zealand",217.425,LCD (LED),212,776,Available,5,217
158849,LG,75UT81006LA,"Australia,New Zealand",189.275,LCD (LED),165,605,Available,5,189
158848,LG,75UT8050PSB,"Australia,New Zealand",189.275,LCD (LED),165,605,Available,5,189
158847,LG,65UT81006LA,"Australia,New Zealand",163.897,LCD (LED),120,441,Available,5,164
158846,LG,65UT80506LA,"Australia,New Zealand",163.897,LCD (LED),120,441,Available,5,164
158845,LG,65UT8050PSB,"Australia,New Zealand",163.897,LCD (LED),120,441,Available,5,164
158844,LG,55UT81006LA,"Australia,New Zealand",138.783,LCD (LED),97,357,Available,4.5,139
158843,LG,55UT80506LA,"Australia,New Zealand",138.783,LCD (LED),97,357,Available,4.5,139
158842,LG,55UT8050PSB,"Australia,New Zealand",138.783,LCD (LED),97,357,Available,4.5,139
158841,LG,50UT81006LA,"Australia,New Zealand",125.727,LCD (LED),83,305,Available,4.5,126
158840,LG,50UT80506LA,"Australia,New Zealand",125.727,LCD (LED),83,305,Available,4.5,126
158839,LG,50UT8050PSB,"Australia,New Zealand",125.727,LCD (LED),83,305,Available,4.5,126
158838,LG,43UT81006LA,"Australia,New Zealand",107.987,LCD (LED),73,269,Available,4,108
158837,LG,43UT80506LA,"Australia,New Zealand",107.987,LCD (LED),73,269,Available,4,108
158836,LG,43UT8050PSB,"Australia,New Zealand",107.987,LCD (LED),70,258,Available,4,108
158767,KOGAN,KALED43F98VC,"Australia,Fiji,New Zealand",107.947,LCD (LED),39.24,229,Available,4.5,108
158750,KOGAN,KALED50U94V*,"Australia,Fiji,New Zealand",125.731,LCD (LED),47.3,210,Available,6,126
